Email Address,Section,First Name,Last Name,SID,Homework 1,Homework 1 - Max Points,Homework 1 - Submission Time,Homework 2,Homework 2 - Max Points,Homework 2 - Submission Time,Homework 3,Homework 3 - Max Points,Homework 3 - Submission Time,Homework 4,Homework 4 - Max Points,Homework 4 - Submission Time,Homework 5,Homework 5 - Max Points,Homework 5 - Submission Time,Homework 6,Homework 6 - Max Points,Homework 6 - Submission Time,Homework 7,Homework 7 - Max Points,Homework 7 - Submission Time,Homework 8,Homework 8 - Max Points,Homework 8 - Submission Time,Homework 9,Homework 9 - Max Points,Homework 9 - Submission Time,Homework 10,Homework 10 - Max Points,Homework 10 - Submission Time,Exam 1,Exam 1 - Max Points,Exam 1 - Submission Time,Exam 2,Exam 2 - Max Points,Exam 2 - Submission Time,Exam 3,Exam 3 - Max Points,Exam 3 - Submission Time,Quiz 1,Quiz 2,Quiz 3,Quiz 4,Quiz 5,Exam 1 Score,Exam 2 Score,Exam 3 Score,Total Homework,Average Homework,Homework Score,Total Quizzes,Average Quizzes,Quiz Score,Final Score,Ceiling Score,Final Grade
michelle.scott@univ.edu,2,Michelle,Scott,mxs33225,52.0,80,2019-08-29 08:56:02-07:00,55,80,2019-09-05 08:56:02-07:00,72,80,2019-09-12 08:56:02-07:00,66,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,35,50,2019-10-10 08:56:02-07:00,52,70,2019-10-17 08:56:02-07:00,50,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,87,100,2019-10-08 12:30:07-07:00,77,100,2019-11-08 12:30:07-07:00,92,100,2019-12-08 12:30:07-07:00,7,15,12,14,7,0.87,0.77,0.92,0.7391891891891892,0.7380039682539683,0.7391891891891892,0.7971014492753623,0.7851158645276293,0.7971014492753623,0.7933061104582844,80.0,B
john.bauer@univ.edu,1,John,Bauer,jxb40799,57.0,80,2019-08-29 08:56:02-07:00,70,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,83,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,89,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,57,60,2019-10-24 08:56:02-07:00,44,60,2019-10-31 08:56:02-07:00,64,100,2019-10-08 12:30:07-07:00,88,100,2019-11-08 12:30:07-07:00,92,100,2019-12-08 12:30:07-07:00,4,7,13,9,8,0.64,0.88,0.92,0.8432432432432433,0.8376507936507936,0.8432432432432433,0.5942028985507246,0.5809065444359562,0.5942028985507246,0.7735581668625148,78.0,C
tiffany.ortega@univ.edu,1,Tiffany,Ortega,tmo55387,64.0,80,2019-08-29 08:56:02-07:00,56,80,2019-09-05 08:56:02-07:00,56,80,2019-09-12 08:56:02-07:00,63,100,2019-09-19 08:56:02-07:00,58,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,65,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,82,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,7,8,15,14,12,0.7,0.82,0.62,0.7743243243243243,0.7764920634920635,0.7764920634920635,0.8115942028985508,0.810409982174688,0.8115942028985508,0.7640750862663906,77.0,C
kimberly.rhodes@univ.edu,3,Kimberly,Rhodes,kpr82051,60.0,80,2019-08-29 08:56:02-07:00,61,80,2019-09-05 08:56:02-07:00,60,80,2019-09-12 08:56:02-07:00,79,100,2019-09-19 08:56:02-07:00,42,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,34,50,2019-10-10 08:56:02-07:00,48,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,47,60,2019-10-31 08:56:02-07:00,61,100,2019-10-08 12:30:07-07:00,62,100,2019-11-08 12:30:07-07:00,97,100,2019-12-08 12:30:07-07:00,9,13,16,12,6,0.61,0.62,0.97,0.7635135135135135,0.7557103174603175,0.7635135135135135,0.8115942028985508,0.7966335625159154,0.8115942028985508,0.7868836662749706,79.0,C
mark.patrick@univ.edu,1,Mark,Patrick,mjp68159,70.0,80,2019-08-29 08:56:02-07:00,65,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,84,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,34,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,36,60,2019-10-24 08:56:02-07:00,55,60,2019-10-31 08:56:02-07:00,92,100,2019-10-08 12:30:07-07:00,65,100,2019-11-08 12:30:07-07:00,80,100,2019-12-08 12:30:07-07:00,10,11,10,8,4,0.92,0.65,0.8,0.8135135135135135,0.8044603174603173,0.8135135135135135,0.6231884057971014,0.6270842882607588,0.6270842882607588,0.744530691883633,75.0,C
kimberly.moore@univ.edu,1,Kimberly,Moore,kam90876,79.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,70,80,2019-09-12 08:56:02-07:00,90,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,61,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,54,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,36,60,2019-10-31 08:56:02-07:00,64,100,2019-10-08 12:30:07-07:00,96,100,2019-11-08 12:30:07-07:00,64,100,2019-12-08 12:30:07-07:00,6,14,17,8,4,0.64,0.96,0.64,0.7945945945945946,0.7859801587301587,0.7945945945945946,0.7101449275362319,0.6767099567099566,0.7101449275362319,0.7548813160987075,76.0,C
daniel.jones@univ.edu,1,Daniel,Jones,dcj14616,61.0,80,2019-08-29 08:56:02-07:00,49,80,2019-09-05 08:56:02-07:00,78,80,2019-09-12 08:56:02-07:00,98,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,85,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,42,70,2019-10-17 08:56:02-07:00,40,60,2019-10-24 08:56:02-07:00,58,60,2019-10-31 08:56:02-07:00,79,100,2019-10-08 12:30:07-07:00,68,100,2019-11-08 12:30:07-07:00,61,100,2019-12-08 12:30:07-07:00,8,8,11,7,10,0.79,0.68,0.61,0.8094594594594594,0.7947777777777778,0.8094594594594594,0.6376811594202898,0.6481996434937611,0.6481996434937611,0.7172436768319121,72.0,C
amy.adams@univ.edu,1,Amy,Adams,ara97741,49.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,78,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,59,90,2019-10-03 08:56:02-07:00,49,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,39,60,2019-10-24 08:56:02-07:00,54,60,2019-10-31 08:56:02-07:00,87,100,2019-10-08 12:30:07-07:00,74,100,2019-11-08 12:30:07-07:00,76,100,2019-12-08 12:30:07-07:00,9,11,12,8,10,0.87,0.74,0.76,0.7297297297297297,0.741376984126984,0.741376984126984,0.7246376811594203,0.7324318818436466,0.7324318818436466,0.7477803582038877,75.0,C
sarah.jones@univ.edu,3,Sarah,Jones,sxj49423,62.0,80,2019-08-29 08:56:02-07:00,49,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,80,100,2019-09-19 08:56:02-07:00,49,70,2019-09-26 08:56:02-07:00,71,90,2019-10-03 08:56:02-07:00,37,50,2019-10-10 08:56:02-07:00,60,70,2019-10-17 08:56:02-07:00,36,60,2019-10-24 08:56:02-07:00,37,60,2019-10-31 08:56:02-07:00,89,100,2019-10-08 12:30:07-07:00,68,100,2019-11-08 12:30:07-07:00,94,100,2019-12-08 12:30:07-07:00,9,15,15,14,12,0.89,0.68,0.94,0.7243243243243244,0.7177698412698412,0.7243243243243244,0.9420289855072463,0.9401069518716578,0.9420289855072463,0.8258384253819036,83.0,B
jessica.garza@univ.edu,1,Jessica,Garza,jag55224,49.0,80,2019-08-29 08:56:02-07:00,77,80,2019-09-05 08:56:02-07:00,71,80,2019-09-12 08:56:02-07:00,69,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,74,90,2019-10-03 08:56:02-07:00,46,50,2019-10-10 08:56:02-07:00,64,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,55,60,2019-10-31 08:56:02-07:00,90,100,2019-10-08 12:30:07-07:00,79,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,8,8,16,11,10,0.9,0.79,0.62,0.8040540540540541,0.8120912698412699,0.8120912698412699,0.7681159420289855,0.764166030048383,0.7681159420289855,0.7722712905452036,78.0,C
emily.dudley@univ.edu,1,Emily,Dudley,eed42850,53.0,80,2019-08-29 08:56:02-07:00,80,80,2019-09-05 08:56:02-07:00,62,80,2019-09-12 08:56:02-07:00,93,100,2019-09-19 08:56:02-07:00,70,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,62,70,2019-10-17 08:56:02-07:00,37,60,2019-10-24 08:56:02-07:00,37,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,73,100,2019-11-08 12:30:07-07:00,76,100,2019-12-08 12:30:07-07:00,5,9,8,9,9,0.96,0.73,0.76,0.8054054054054054,0.7975436507936509,0.8054054054054054,0.5797101449275363,0.5835981665393429,0.5835981665393429,0.7322416121239651,74.0,C
colleen.hart@univ.edu,1,Colleen,Hart,cxh80084,48.0,80,2019-08-29 08:56:02-07:00,70,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,81,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,52,70,2019-10-17 08:56:02-07:00,45,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,68,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,62,100,2019-12-08 12:30:07-07:00,6,6,17,9,7,0.68,0.72,0.62,0.7567567567567568,0.7604722222222222,0.7604722222222222,0.6521739130434783,0.6343290043290043,0.6521739130434783,0.6988410628019324,70.0,C
alexander.rodriguez@univ.edu,2,Alexander,Rodriguez,akr14831,50.0,80,2019-08-29 08:56:02-07:00,54,80,2019-09-05 08:56:02-07:00,74,80,2019-09-12 08:56:02-07:00,75,100,2019-09-19 08:56:02-07:00,54,70,2019-09-26 08:56:02-07:00,59,90,2019-10-03 08:56:02-07:00,38,50,2019-10-10 08:56:02-07:00,43,70,2019-10-17 08:56:02-07:00,38,60,2019-10-24 08:56:02-07:00,47,60,2019-10-31 08:56:02-07:00,97,100,2019-10-08 12:30:07-07:00,97,100,2019-11-08 12:30:07-07:00,81,100,2019-12-08 12:30:07-07:00,11,13,16,11,7,0.97,0.97,0.81,0.7189189189189189,0.7192936507936507,0.7192936507936507,0.8405797101449275,0.8353781512605041,0.8405797101449275,0.8068913733609385,81.0,B
samantha.smith@univ.edu,2,Samantha,Smith,sxs90647,48.0,80,2019-08-29 08:56:02-07:00,61,80,2019-09-05 08:56:02-07:00,49,80,2019-09-12 08:56:02-07:00,70,100,2019-09-19 08:56:02-07:00,61,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,36,50,2019-10-10 08:56:02-07:00,59,70,2019-10-17 08:56:02-07:00,53,60,2019-10-24 08:56:02-07:00,44,60,2019-10-31 08:56:02-07:00,69,100,2019-10-08 12:30:07-07:00,100,100,2019-11-08 12:30:07-07:00,74,100,2019-12-08 12:30:07-07:00,6,7,17,5,6,0.69,1.0,0.74,0.7675675675675676,0.7692619047619046,0.7692619047619046,0.5942028985507246,0.5738528138528138,0.5942028985507246,0.7314656314699792,74.0,C
aaron.lester@univ.edu,2,Aaron,Lester,axl60952,68.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,89,100,2019-09-19 08:56:02-07:00,51,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,33,50,2019-10-10 08:56:02-07:00,48,70,2019-10-17 08:56:02-07:00,42,60,2019-10-24 08:56:02-07:00,41,60,2019-10-31 08:56:02-07:00,79,100,2019-10-08 12:30:07-07:00,63,100,2019-11-08 12:30:07-07:00,68,100,2019-12-08 12:30:07-07:00,6,9,10,8,8,0.79,0.63,0.68,0.8243243243243243,0.8051785714285714,0.8243243243243243,0.5942028985507246,0.5943570155334862,0.5943570155334862,0.7125368343897757,72.0,C
kimberly.mccall@univ.edu,3,Kimberly,Mccall,kxm62826,61.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,79,80,2019-09-12 08:56:02-07:00,95,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,87,90,2019-10-03 08:56:02-07:00,36,50,2019-10-10 08:56:02-07:00,48,70,2019-10-17 08:56:02-07:00,60,60,2019-10-24 08:56:02-07:00,57,60,2019-10-31 08:56:02-07:00,79,100,2019-10-08 12:30:07-07:00,98,100,2019-11-08 12:30:07-07:00,60,100,2019-12-08 12:30:07-07:00,11,15,10,12,4,0.79,0.98,0.6,0.8378378378378378,0.8313452380952381,0.8378378378378378,0.7536231884057971,0.7557422969187676,0.7557422969187676,0.7893578242107655,79.0,C
lucas.baldwin@univ.edu,1,Lucas,Baldwin,lxb98047,79.0,80,2019-08-29 08:56:02-07:00,50,80,2019-09-05 08:56:02-07:00,77,80,2019-09-12 08:56:02-07:00,95,100,2019-09-19 08:56:02-07:00,55,70,2019-09-26 08:56:02-07:00,76,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,67,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,83,100,2019-10-08 12:30:07-07:00,74,100,2019-11-08 12:30:07-07:00,97,100,2019-12-08 12:30:07-07:00,7,10,9,12,11,0.83,0.74,0.97,0.8567567567567568,0.8462301587301587,0.8567567567567568,0.7101449275362319,0.7212503183091419,0.7212503183091419,0.8200777981954454,83.0,B
jason.reyes@univ.edu,3,Jason,Reyes,jxr10806,67.0,80,2019-08-29 08:56:02-07:00,66,80,2019-09-05 08:56:02-07:00,65,80,2019-09-12 08:56:02-07:00,68,100,2019-09-19 08:56:02-07:00,57,70,2019-09-26 08:56:02-07:00,70,90,2019-10-03 08:56:02-07:00,34,50,2019-10-10 08:56:02-07:00,64,70,2019-10-17 08:56:02-07:00,57,60,2019-10-24 08:56:02-07:00,44,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,81,100,2019-11-08 12:30:07-07:00,86,100,2019-12-08 12:30:07-07:00,9,13,13,6,4,0.7,0.81,0.86,0.8,0.8024682539682539,0.8024682539682539,0.6521739130434783,0.6422918258212376,0.6521739130434783,0.761639475500345,77.0,C
michelle.lee@univ.edu,1,Michelle,Lee,mxl67812,56.0,80,2019-08-29 08:56:02-07:00,68,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,74,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,89,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,57,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,39,60,2019-10-31 08:56:02-07:00,91,100,2019-10-08 12:30:07-07:00,76,100,2019-11-08 12:30:07-07:00,77,100,2019-12-08 12:30:07-07:00,9,13,16,10,10,0.91,0.76,0.77,0.7743243243243243,0.7652817460317459,0.7743243243243243,0.8405797101449275,0.8347288006111535,0.8405797101449275,0.798903642773208,80.0,B
erin.duffy@univ.edu,1,Erin,Duffy,exd72538,66.0,80,2019-08-29 08:56:02-07:00,54,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,65,100,2019-09-19 08:56:02-07:00,56,70,2019-09-26 08:56:02-07:00,65,90,2019-10-03 08:56:02-07:00,35,50,2019-10-10 08:56:02-07:00,46,70,2019-10-17 08:56:02-07:00,46,60,2019-10-24 08:56:02-07:00,59,60,2019-10-31 08:56:02-07:00,85,100,2019-10-08 12:30:07-07:00,92,100,2019-11-08 12:30:07-07:00,88,100,2019-12-08 12:30:07-07:00,9,12,14,5,10,0.85,0.92,0.88,0.7324324324324324,0.7404365079365081,0.7404365079365081,0.7246376811594203,0.7264374840845429,0.7264374840845429,0.7806058483999662,79.0,C
dylan.johnson@univ.edu,3,Dylan,Johnson,dxj78877,61.0,80,2019-08-29 08:56:02-07:00,48,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,71,100,2019-09-19 08:56:02-07:00,42,70,2019-09-26 08:56:02-07:00,75,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,36,60,2019-10-24 08:56:02-07:00,50,60,2019-10-31 08:56:02-07:00,72,100,2019-10-08 12:30:07-07:00,64,100,2019-11-08 12:30:07-07:00,99,100,2019-12-08 12:30:07-07:00,6,9,15,5,10,0.72,0.64,0.99,0.731081081081081,0.7376666666666666,0.7376666666666666,0.6521739130434783,0.6436567354214413,0.6521739130434783,0.7392188405797101,74.0,C
john.odom@univ.edu,2,John,Odom,jxo31236,59.0,80,2019-08-29 08:56:02-07:00,59,80,2019-09-05 08:56:02-07:00,60,80,2019-09-12 08:56:02-07:00,61,100,2019-09-19 08:56:02-07:00,44,70,2019-09-26 08:56:02-07:00,62,90,2019-10-03 08:56:02-07:00,34,50,2019-10-10 08:56:02-07:00,66,70,2019-10-17 08:56:02-07:00,52,60,2019-10-24 08:56:02-07:00,55,60,2019-10-31 08:56:02-07:00,85,100,2019-10-08 12:30:07-07:00,100,100,2019-11-08 12:30:07-07:00,80,100,2019-12-08 12:30:07-07:00,11,15,8,9,6,0.85,1.0,0.8,0.745945945945946,0.7558650793650794,0.7558650793650794,0.7101449275362319,0.7226890756302521,0.7226890756302521,0.7816527544351074,79.0,C
matthew.smith@univ.edu,1,Matthew,Smith,mxs33416,75.0,80,2019-08-29 08:56:02-07:00,53,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,69,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,78,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,51,70,2019-10-17 08:56:02-07:00,47,60,2019-10-24 08:56:02-07:00,42,60,2019-10-31 08:56:02-07:00,66,100,2019-10-08 12:30:07-07:00,63,100,2019-11-08 12:30:07-07:00,93,100,2019-12-08 12:30:07-07:00,8,14,7,7,8,0.66,0.63,0.93,0.777027027027027,0.7838214285714286,0.7838214285714286,0.6376811594202898,0.647807486631016,0.647807486631016,0.7433708174178761,75.0,C
tommy.foster@univ.edu,1,Tommy,Foster,txf41578,49.0,80,2019-08-29 08:56:02-07:00,63,80,2019-09-05 08:56:02-07:00,51,80,2019-09-12 08:56:02-07:00,83,100,2019-09-19 08:56:02-07:00,64,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,32,50,2019-10-10 08:56:02-07:00,56,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,38,60,2019-10-31 08:56:02-07:00,78,100,2019-10-08 12:30:07-07:00,88,100,2019-11-08 12:30:07-07:00,65,100,2019-12-08 12:30:07-07:00,9,9,7,10,9,0.78,0.88,0.65,0.7743243243243243,0.7660674603174602,0.7743243243243243,0.6376811594202898,0.6588464476699771,0.6588464476699771,0.7318836640307228,74.0,C
bradley.bryan@univ.edu,3,Bradley,Bryan,bxb28023,55.0,80,2019-08-29 08:56:02-07:00,65,80,2019-09-05 08:56:02-07:00,63,80,2019-09-12 08:56:02-07:00,86,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,48,60,2019-10-24 08:56:02-07:00,47,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,82,100,2019-11-08 12:30:07-07:00,66,100,2019-12-08 12:30:07-07:00,10,12,8,10,8,0.96,0.82,0.66,0.8527027027027027,0.8523531746031747,0.8527027027027027,0.6956521739130435,0.7121263050674815,0.7121263050674815,0.7837189726013256,79.0,C
james.underwood@univ.edu,1,James,Underwood,jxu45537,65.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,73,80,2019-09-12 08:56:02-07:00,81,100,2019-09-19 08:56:02-07:00,66,70,2019-09-26 08:56:02-07:00,79,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,45,70,2019-10-17 08:56:02-07:00,51,60,2019-10-24 08:56:02-07:00,39,60,2019-10-31 08:56:02-07:00,77,100,2019-10-08 12:30:07-07:00,76,100,2019-11-08 12:30:07-07:00,84,100,2019-12-08 12:30:07-07:00,5,13,8,9,9,0.77,0.76,0.84,0.8283783783783784,0.8223492063492064,0.8283783783783784,0.6376811594202898,0.6369314998726764,0.6376811594202898,0.7631556991774383,77.0,C
kerry.smith@univ.edu,1,Kerry,Smith,kxs29884,53.0,80,2019-08-29 08:56:02-07:00,73,80,2019-09-05 08:56:02-07:00,53,80,2019-09-12 08:56:02-07:00,71,100,2019-09-19 08:56:02-07:00,63,70,2019-09-26 08:56:02-07:00,69,90,2019-10-03 08:56:02-07:00,50,50,2019-10-10 08:56:02-07:00,44,70,2019-10-17 08:56:02-07:00,55,60,2019-10-24 08:56:02-07:00,49,60,2019-10-31 08:56:02-07:00,62,100,2019-10-08 12:30:07-07:00,95,100,2019-11-08 12:30:07-07:00,84,100,2019-12-08 12:30:07-07:00,4,13,16,5,5,0.62,0.95,0.84,0.7837837837837838,0.797607142857143,0.797607142857143,0.6231884057971014,0.5890578049401579,0.6231884057971014,0.7579993788819877,76.0,C
brett.hunt@univ.edu,1,Brett,Hunt,bch39598,72.0,80,2019-08-29 08:56:02-07:00,72,80,2019-09-05 08:56:02-07:00,57,80,2019-09-12 08:56:02-07:00,77,100,2019-09-19 08:56:02-07:00,62,70,2019-09-26 08:56:02-07:00,78,90,2019-10-03 08:56:02-07:00,43,50,2019-10-10 08:56:02-07:00,42,70,2019-10-17 08:56:02-07:00,43,60,2019-10-24 08:56:02-07:00,58,60,2019-10-31 08:56:02-07:00,85,100,2019-10-08 12:30:07-07:00,72,100,2019-11-08 12:30:07-07:00,89,100,2019-12-08 12:30:07-07:00,4,11,16,7,12,0.85,0.72,0.89,0.8162162162162162,0.8178214285714285,0.8178214285714285,0.7246376811594203,0.7076292335115865,0.7246376811594203,0.7925198757763975,80.0,B
nicole.patterson@univ.edu,3,Nicole,Patterson,njp08545,66.0,80,2019-08-29 08:56:02-07:00,66,80,2019-09-05 08:56:02-07:00,55,80,2019-09-12 08:56:02-07:00,89,100,2019-09-19 08:56:02-07:00,49,70,2019-09-26 08:56:02-07:00,83,90,2019-10-03 08:56:02-07:00,48,50,2019-10-10 08:56:02-07:00,59,70,2019-10-17 08:56:02-07:00,37,60,2019-10-24 08:56:02-07:00,53,60,2019-10-31 08:56:02-07:00,96,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00,6,14,10,13,10,0.96,0.91,0.95,0.8175675675675675,0.8152579365079365,0.8175675675675675,0.7681159420289855,0.7657855869620576,0.7681159420289855,0.8389618096357226,84.0,B
patricia.evans@univ.edu,3,Patricia,Evans,pxe53402,57.0,80,2019-08-29 08:56:02-07:00,74,80,2019-09-05 08:56:02-07:00,69,80,2019-09-12 08:56:02-07:00,64,100,2019-09-19 08:56:02-07:00,57,70,2019-09-26 08:56:02-07:00,66,90,2019-10-03 08:56:02-07:00,40,50,2019-10-10 08:56:02-07:00,69,70,2019-10-17 08:56:02-07:00,44,60,2019-10-24 08:56:02-07:00,48,60,2019-10-31 08:56:02-07:00,72,100,2019-10-08 12:30:07-07:00,91,100,2019-11-08 12:30:07-07:00,68,100,2019-12-08 12:30:07-07:00,9,9,8,12,4,0.72,0.91,0.68,0.7945945945945946,0.8006666666666667,0.8006666666666667,0.6086956521739131,0.6158492487904252,0.6158492487904252,0.7340214413037942,74.0,C
russell.flores@univ.edu,2,Russell,Flores,rcf61653,48.0,80,2019-08-29 08:56:02-07:00,68,80,2019-09-05 08:56:02-07:00,71,80,2019-09-12 08:56:02-07:00,77,100,2019-09-19 08:56:02-07:00,68,70,2019-09-26 08:56:02-07:00,90,90,2019-10-03 08:56:02-07:00,30,50,2019-10-10 08:56:02-07:00,64,70,2019-10-17 08:56:02-07:00,47,60,2019-10-24 08:56:02-07:00,56,60,2019-10-31 08:56:02-07:00,64,100,2019-10-08 12:30:07-07:00,78,100,2019-11-08 12:30:07-07:00,98,100,2019-12-08 12:30:07-07:00,7,8,13,9,12,0.64,0.78,0.98,0.8364864864864865,0.8309880952380952,0.8364864864864865,0.7101449275362319,0.7154519989814108,0.7154519989814108,0.8062301942890179,81.0,B
michael.taylor@univ.edu,2,Michael,Taylor,mat59156,58.0,80,2019-08-29 08:56:02-07:00,60,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,72,100,2019-09-19 08:56:02-07:00,46,70,2019-09-26 08:56:02-07:00,68,90,2019-10-03 08:56:02-07:00,37,50,2019-10-10 08:56:02-07:00,49,70,2019-10-17 08:56:02-07:00,47,60,2019-10-24 08:56:02-07:00,36,60,2019-10-31 08:56:02-07:00,91,100,2019-10-08 12:30:07-07:00,68,100,2019-11-08 12:30:07-07:00,66,100,2019-12-08 12:30:07-07:00,5,15,13,12,5,0.91,0.68,0.66,0.7067567567567568,0.7056031746031747,0.7067567567567568,0.7246376811594203,0.6986121721415839,0.7246376811594203,0.7125940070505288,72.0,C
angela.warren@univ.edu,1,Angela,Warren,axw80146,54.0,80,2019-08-29 08:56:02-07:00,62,80,2019-09-05 08:56:02-07:00,59,80,2019-09-12 08:56:02-07:00,77,100,2019-09-19 08:56:02-07:00,59,70,2019-09-26 08:56:02-07:00,85,90,2019-10-03 08:56:02-07:00,44,50,2019-10-10 08:56:02-07:00,55,70,2019-10-17 08:56:02-07:00,58,60,2019-10-24 08:56:02-07:00,48,60,2019-10-31 08:56:02-07:00,70,100,2019-10-08 12:30:07-07:00,84,100,2019-11-08 12:30:07-07:00,78,100,2019-12-08 12:30:07-07:00,8,14,10,5,10,0.7,0.84,0.78,0.8121621621621622,0.817718253968254,0.817718253968254,0.6811594202898551,0.6878635090399797,0.6878635090399797,0.7694463542992956,77.0,C
jeffrey.perez@univ.edu,3,Jeffrey,Perez,jxp06435,50.0,80,2019-08-29 08:56:02-07:00,56,80,2019-09-05 08:56:02-07:00,50,80,2019-09-12 08:56:02-07:00,100,100,2019-09-19 08:56:02-07:00,53,70,2019-09-26 08:56:02-07:00,86,90,2019-10-03 08:56:02-07:00,41,50,2019-10-10 08:56:02-07:00,58,70,2019-10-17 08:56:02-07:00,44,60,2019-10-24 08:56:02-07:00,51,60,2019-10-31 08:56:02-07:00,67,100,2019-10-08 12:30:07-07:00,81,100,2019-11-08 12:30:07-07:00,95,100,2019-12-08 12:30:07-07:00,4,7,12,12,9,0.67,0.81,0.95,0.7959459459459459,0.7894603174603174,0.7959459459459459,0.6376811594202898,0.6286656480774128,0.6376811594202898,0.7666827262044653,77.0,C
